1487	@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.	negative
1488	@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!	negative
1489	@USAirways of course never again tho . Thanks for tweetin ur concern but not Doin anythin to fix what happened. I'll choose wiser next time	negative
1490	@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks	negative
1491	@united thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville	positive
1492	@AmericanAir thanks.....	positive
1493	@AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face	positive
1494	@united seriously?   UA 806.  Delayed because of the copilot isn't here?  For 1.5 hours and he is only flying from Raleigh? Disappointing	negative
1495	@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW	negative
1496	@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....	negative
1497	@united thanks for updating me about the 1+ hour delay the exact second I got to ATL. ðŸ™…ðŸ™…ðŸ™…	positive
1498	@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!	negative
1499	@SouthwestAir need to Cancelled Flight a few more can you please check DM	neutral
1500	@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all	positive
1501	@SouthwestAir why was Southwest only airline to Cancelled Flight all flights from Charleston? Was 7:50pm flight Cancelled Flightation really weather reLate Flightd?	negative
1502	@VirginAmerica current bug on website shows â€˜select departure cityâ€™ when selecting destination city http://t.co/SLLYIBE2vQ	negative
1503	@SouthwestAir How many tickets are left?	neutral
1504	@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?	negative
1505	@USAirways  Mad love http://t.co/4ojrSDWPkK NYC-	neutral
1506	@united can you you think about hiring some baggage attendants at EWR? Been waiting for bags for 1 hr. United = overcharged&amp;underserved	negative
1507	@united My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated	negative
1508	@JetBlue I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me	neutral
1509	.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.	negative
1510	@VirginAmerica i would like help with some flights please.	neutral
1511	@AmericanAir I need a flight out tonight. Isn't there anything else?	negative
1512	@VirginAmerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0VrfhjHt	negative
1513	@SouthwestAir just sent it	negative
1514	@JetBlue we need an ETA please	negative
1515	@SouthwestAir any chance they will change this to include Northeast airports?  JetBlue has.	neutral
1516	@united and what am I suppose to do with that number?	neutral
1517	.@AmericanAir No. I watched these bags be abandoned at depart gate. Watched for &gt;40 mins until owner returned, 20+ mins after I reported	negative
1518	@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room.	negative
1519	@AmericanAir Flight 35. I'm on my way.	neutral
1520	i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff	negative
1521	.@JetBlue this is enough for me to stop flying JetBlue.	negative
1522	@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice	negative
1523	@SouthwestAir I recommend upgrading your IVR and using call back, email, and texting from a know caller.	negative
1524	@USAirways Im researching a flight &amp; noticed a small issue w/class of service between your site &amp; other sites. Could Reservations help me?	neutral
1525	@united Flight attendant never served me my beverage (tea), and not once checked up on me. What gives? #ua6076 #notcool	negative
1526	@SouthwestAir I'll have to drop by next time I visit!	positive
1527	@united no, I had to leave for work. Would have not been possible. So I would love to have this replaced now	neutral
1528	@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?	negative
1529	@SouthwestAir how many are left?!	neutral
1530	@SouthwestAir thank you. Please follow and I will send.	neutral
1531	@United Right now at Tropic Air in San Pedro, #Belize. Line out the door. All due to elected &amp; appointed hacks http://t.co/kKEDjNRTWoâ€	negative
1532	@SouthwestAir I want to file a formal complaint against a disgruntled employee @ LaGuardia who ruined mltple people's travel plans yesterday	negative
1533	@SouthwestAir I have followed you. Awaiting your DM.	neutral
1534	@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)	negative
1535	@AmericanAir @yvonneokaka When do I get my personal response and apology for your crew's having forgotten to load baggage onto my flight?	negative
1536	@united very poor customer service. I WILL think again befor Flight Booking Problems another United flight.	negative
1537	@USAirways but need to confirm please help	neutral
1538	@SouthwestAir unfortunately I don't even have that. My phone died before o had a chance to grab it. It was from OMA to SAN from 3/27-4/2	neutral
1539	@united no it weighed 45.5 and it was the only checked bag	negative
1540	@united we are trying to go as far away from King'sCollegeLondon as possible for #charity today. Would you help us ? #jailbreak #RAG	neutral
1541	@USAirways if it was so important, why did I wait on hold and then get hung up on by your computer?  #disappointed	negative
1542	@united first time flying with United. Also last time. #terrible back to @VirginAtlantic for me. #branson #virginatlantic #UnitedAirlines	negative
1543	@VirginAmerica awesome. I flew yall Sat morning. Any way we can correct my bill ?	positive
1544	@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE	neutral
1545	@USAirways what's the issue with flight 4420 from jax being delayed tonight?	negative
1546	@united @AmericanAir so that's it? It just ends there? Come on! I traveled for literally an extra day and a half because of this!	negative
1547	@united I am trying to find out if the loaner seat is new or used, a used car seat is illegal according to safety regulations	neutral
1548	@AmericanAir Its not that I wasn't offered "perks" by @USAirways.  I ASKED and was told, "NO." #thenewamerican	negative
1549	@USAirways sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt.	negative
1550	@SouthwestAir beautiful day in Seattle! http://t.co/iqu0PPVq2S	positive
1551	@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?	neutral
1552	@united I sent you a dm hours ago	negative
1553	@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks	negative
1554	@AmericanAir you Cancelled Flightled my wife's flight and she has to call but your service won't even let us. Going on 7 hours now.	negative
1555	@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again	negative
1556	@united thanks for trying to take my money without notice. In any other industry, you Cancelled Flight a service, a refund is issued. Contâ€¦	negative
1557	@united You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?	negative
1558	@USAirways 2 days in a row, not buying it. I suggest you review your policy w respect to unaccompanied minors, should have had a seat on Sun	negative
1559	@USAirways and no offers to provide us with a hotel or anything for a flight that is over 19 hours away!	negative
1560	@USAirways #2066. Was on plane from PBI to CLT and knew about the frozen water. Also saw a plane to NYC take off at the gate next door!	negative
1561	@united I hope so too	neutral
1562	@USAirways @PDQuigley any progress? Good luck, Patrick!	neutral
1563	@AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.	negative
1564	@USAirways I'll check it out when I get to the airport. Thanks.	positive
1565	@united I appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. Also, ski/bootbag policy is awkward at best	negative
1566	@united screws up again...to be expected! NEVER AGAIN!	negative
1567	@united I have and been denied! I called and got hung up on. Did speaks with manager on second call	negative
1568	@USAirways the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH	negative
1569	@SouthwestAir Secondly, we did not begin boarding on time despite our aircraft being present and deplaned. Thus we left over 30 min Late Flight	negative
1570	â€œ@AmericanAir:  "Jason, you'll end up missing your connection. Please see our DFW agents for assistance.â€ Nope! Hasn't taken off yet, still!	negative
1571	@united how much does a ski bag cost to check?  Bag contains 1 pair is skis and one pair of poles	neutral
1572	@United #767 taxing in at #ORD @fly2ohare @AirlineGeeks #avgeek http://t.co/uPocMmuLUN	neutral
1573	@JetBlue glad you like it. Feel free to steal it.	positive
1574	@SouthwestAir they were moved to the 210pm flight #4649. Main concern now is luggage arriving with them. They were told that SW was having	negative
1575	â€œ@JetBlue: Our fleet's on fleek. http://t.co/Q16Xvwg0L6â€ .... I have to refrain what I want to say	neutral
1576	@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm	negative
1577	@JetBlue can you DM?	neutral
1578	@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame	negative
1579	@AmericanAir complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u.	negative
1580	@united @MaxAbrahms *if* he needs assistance? Do you expect him to go on a Scooby Doo tour of terminals until he finds his stuff?	negative
1581	@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?	negative
1582	@united, if you mean beyond opaque "maintenance issues", yes, that would be  basic in customer service which your EWR staff can't manage.	negative
1583	@united flight 403 is delayed 40 min bc a missing screw and were in danger of missing flight 6491	negative
1584	@united I'll be calling tomorrow	neutral
1585	@JetBlue 2 aisles of empty #evermoreroom seats and we can't move bc we didn't pay?! #nonsense #Waste #JetBlue #jetbluebos #cheap	negative
1586	@JetBlue I was so excited when I saw that you fly there! #ionlyflyblue	positive
1587	@AmericanAir yes but you did manage to lose two of our bags. Horrendous airline.	negative
1588	@AmericanAir and then wanted to change it to BA for Avios.	neutral
1589	@JetBlue   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating #jetblue	negative
1590	@jetblue - WTF, stuck at JFK for 2+ hrs in a delay to Boston cuz u say snow.  No snow on weather map!!!  WTF!!!	negative
1591	@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx	positive
1592	@united I understand why the pilot would get on the plane but why 1st class?  There were 5 empty coach seats near me?  I'm a Premier 1K?	neutral
1593	@SouthwestAir beyond ready	positive
1594	No JetBlueâ€¦ Justâ€¦ no â€œ@JetBlue: Our fleet's on fleek. http://t.co/mB3IPGs8zQâ€	negative
1595	@USAirways how long is that flight? http://t.co/bCwckWtnlE	neutral
1596	@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation	negative
1597	@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,	negative
1598	@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk	positive
1599	@AmericanAir thanks	positive
1600	@SouthwestAir it's pretty stupid and I probably won't fly it again. Plus hearing nightmare stories of overbooked flights.	negative
1601	@SouthwestAir... I love you. Air travel doesn't get easier.	positive
1602	@SouthwestAir FJBFSC  all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent	negative
1603	@united Nope. Walked up &amp; down the ORF terminal, &amp; not a United agent to be found. Showed up @ last minute to board us. Many panicked people	negative
1604	@SouthwestAir absolutely required? Are the flights going to be 100% Cancelled Flighted?	neutral
1605	@SouthwestAir @CallMeStanley7 And bring back the "Agent will call you back..." feature. Why was that ever discontinued???	negative
1606	@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?	negative
1607	@SouthwestAir on hold now for 1 Hour 25 mins Whats the holdup	negative
1608	@united 3 hour delay plus a jetway that won't move. This biz traveler is never flying u again!	negative
1609	@SouthwestAir customer service is rude and bothered by our calls. Has no idea what is going on and sighed heavily on the phone. Unbelievable	negative
1610	@united In 2015, United is "unable" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice	negative
1611	@USAirways please fix the very unproductive check in process at @DCA. 20 check in stations and 2 people working them. What a total mess!!!!	negative
1612	@united message sent. Thank you!	positive
1613	@SouthwestAir still waiting. Just hit one hour.	negative
1614	@united 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution	negative
1615	@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.	negative
1616	@AmericanAir Thank you for the acknowledgement. The IFE didn't work all that well anyway so maybe time to upgrade to lower profile system.	negative
1617	@SouthwestAir what number can we use to all from outside the US? Thx	neutral
1618	@united !!!!! YAAYY!!! YAY PROM!!!! http://t.co/DXicoyioxF	neutral
1619	@United and here i thought American was bad. Horrible Service. Over 2:30 min Late Flight. No excuse!	negative
1620	@AmericanAir Next Friday, I'll take AA3074 to LGA.Sat morning, US1951+US874.Do I have to take my bags at LGA or I get them to my final dest?	neutral
1621	@USAirways So when was I supposed to call the Internet Desk? Especially since my reservation told me to directly call the main 1-800 number?	negative
1622	@SouthwestAir It was the usually excellent SWA flight!	positive
1623	@united flight from san fransico to jfk was evacuated why?	negative
1624	@united tried that already &amp; tried forgetting the wifi network connection. Still forces log in with incorrect email. Other suggestions?	negative
1625	@AmericanAir you think I haven't tried that multiple times?? The "status" of my bag is that it should've been here YESTERDAY. So disgusted.	negative
1626	@united The third wheelchair is broken! http://t.co/tvk0PyxQv5	negative
1627	@united yes, after this awful weather it appears I can get home	neutral
1628	@united all i hear is blah blah blah ....you shoulda used that $400 to buy a @burningman ticket instead. &amp; ill be driving there not flying	negative
1629	@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!	negative
1630	@JetBlue rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. #JustifyThisSupport	negative
1631	@united 8602947, jon at http://t.co/58tuTgli0D, thanks.	neutral
1632	@AmericanAir LAX-OGG-LAX using hard earned miles and was given lousy service, faulty seats on both legs and damaged bag. Your customer care	negative
1633	@SouthwestAir I have a credit that expires a month before my flight, is there any possible way I can have that extended?	neutral
1634	@USAirways YOU ARE THE BEST!!! YOU ARE AMAZING!!! FOLLOW ME PLEASE;)ðŸ™ðŸ™ðŸ™	positive
1635	@USAirways get ur act together, start treating ur passengers w/ kinder, have more sanitized planes. Take a page from @Delta perhaps.	negative
1636	@AmericanAir you set a schedule try and keep it !!! #AAALWAYSLate Flight	neutral
1637	@united just wanted to let you know how wonderful Rosetta the gate agent was working flight 6457 Dan to Ase. Let her know she wasappreciated	positive
1638	@JetBlue we got our luggage after waiting 40 mins and went home right after. Not very family and ADA friendly waiting that long w no chairs.	negative
1639	@united you are one great airline â¤ï¸	positive
1640	@SouthwestAir you know what'd be beyond awesome? A pair of tickets to the @Imaginedragons show in ATL. A girl can dream #DestinationDragons	positive
1641	@united I would never fly United Airlines again!	negative
1642	@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW	positive
1643	So relieved I'm flying @JetBlue after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.	positive
1644	@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk	negative
1645	@SouthwestAir I just received your birthday card.  It was amazing and made me smile with joy.  Nice videos.  Thanks.	positive
1646	@JetBlue thanks for the quick response! Fingers crossed the plane gets here then	positive
1647	@AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.	negative
1648	@SouthwestAir alist pref doesn't do any good if direct to atl is always wifiless. Flight 1701.	negative
1649	@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?	negative
1650	@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service ðŸ˜ƒ	neutral
1651	@SouthwestAir it's not disappointment, it's a blatant disregard for your business select customers, it's becoming a problem that's pushing	negative
1652	@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!	negative
1653	@USAirways I keep missing my updated connections. Need to make it to #JAX to be in my friend's wedding! #strandedattheairport	negative
1654	@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!	positive
1655	@SouthwestAir makes flying for @UNO_Baseball fun! Flight crew just led the plane in singing happy birthday to one of our guys! #LuvInTheAir	positive
1656	@SouthwestAir can u better define the "plus one smaller type" item on carry on requirements?.. small backpacks?	neutral
1657	@JetBlue Whoa! No tag and you still saw my tweet. Flight 105 JFK to Chicago. Trying to get home to see my little brother wrestle!	negative
1658	@united @staralliance the B gates are very far though	negative
1659	@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heartðŸ’•#DestinationDragons with friends in LA @HayleyMad see u Friday	positive
1660	@USAirways not happy!! Trying to get home on Cancelled Flighted flight&amp; been on hold for 2 hours. Help!! This is just crazy...	negative
1661	@SouthwestAir neveind, it's been found and on its way. Thanks for making the process so painless	positive
1662	@united We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks	neutral
1663	@VirginAmerica If only you guys had flights from CMH.	neutral
1664	@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.	neutral
1665	@SouthwestAir flight 1614 FLL to ATL. My wife traveling with infant. Line to check baggage 200 people long due to your computer system crash	negative
1666	@JetBlue Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at  JetBlue	positive
1667	@SouthwestAir I appreciate the response, but the constant changing of the flight time is frustrating to say the least. #toughtomakeplans	negative
1668	@AmericanAir the ticket is a poor gesture of goodwill (for missed trip) to a top status flyer - I may not next time (AA91 LHR-ORD 2/16)	negative
1669	@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!	positive
1670	@USAirways do you operate ANY flights without maintenance issues? Flights in/out of DCA Cancelled Flighted, this is getting old. Update fleet pls!	negative
1671	@AmericanAir I'm sure they did. It's certainly chilly back East today! ðŸ˜®	neutral
1672	@USAirways US 728 Uh oh, no gate. Now truck will come to us.	negative
1673	@SouthwestAir no, thanks. I think we have it straight!	negative
1674	@united please see a flight attendant for what? Why isn't there enough room for over head bags? I carry on to save time!!!	negative
1675	@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed	positive
1676	@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?	negative
1677	@SouthwestAir oh, ok!  all good!  looking forward to escaping the cold for a bit!  thanks!	negative
1678	@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs	negative
1679	â€œ@SouthwestAir: Congrats to these fans who are seeing #DestinationDragons in L.A.! SLC, you're next! http://t.co/YcCITaeP3Sâ€ Thanks again SW	neutral
1680	@JetBlue tell your employees that!	negative
1681	@united I bought a ticket yesterday and received a confirmation. Tried to check in and they said I hadn't paid for it. So I called was on	negative
1682	@VirginAmerica @madbee95 check the website before you go to the airport!	neutral
1683	@AmericanAir ok thank you!	positive
1684	@SouthwestAir All flights are booked . They are saying I have to wait until tomorrow.	negative
1685	@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?	neutral
1686	@united now this http://t.co/uygeW2Nosr	negative
1687	@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!	negative
1688	@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.	negative
1689	@USAirways on hold for 2 hours. You know what just keep my money	negative
1690	@JetBlue Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   â˜€ï¸	neutral
1691	@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW. They are a pain to deal with	negative
1692	@united thx off the response, finally got through the 45 min wait and talked to someone.	positive
1693	@JetBlue hard when you're with your younger siblings and cousin and they just want to go on the airplane. We should get better than this	negative
1694	@united you suck.    9 hour delay?!	negative
1695	@united roundtrip to London on @Delta ? I think I will! FYI that's another $1k you just lost. #moneynotspentonunited #unfriendlyskies	negative
1696	but why RT @JetBlue: Our fleet's on fleek. http://t.co/W0HOAewhwS	neutral
1697	@AmericanAir flight attendants on AA2402 were spectacular.Fed the ENTIRE cabin then food from coach. Why do you keep serving this vile food	negative
1698	@JetBlue word thanks	positive
1699	@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.	negative
1700	@SouthwestAir I told myself last time I would never fly you again. I really messed up today. Thanks flight 1802. Worst airline ever	negative
1701	@JetBlue what crew? No one here is helping.	negative
1702	@united and the fact that we were treated disrespectfully and lied to by members of your airline that claims to strive for the best	negative
1703	@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...	negative
1704	@JetBlue well our plane just landed at the international terminal... so they announced the 10 pm new time.	negative
1705	@united Luckily I made my flights this time but was so disappointed with the lack of communication :(	negative
1706	Despite Mother Nature's best efforts, @SouthwestAir's good-humored folks got us home safely in an area heavily affected by winter storms.	positive
1707	@AmericanAir but the issue is were waiting on rampers to close the door..only to waste more fuel&amp;likely to be told we need more fuel.#cycle	negative
1708	@USAirways we can't afford the international change fees to rebook our trip so we wanted to go home, turns out we can't afford to go home.	negative
1709	@SouthwestAir you call this customer service?? Sitting in the tarmack for 1hr, lost bag, and you give me a $100. voucher???	negative
1710	@AmericanAir - cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop	negative
1711	@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?	negative
1712	@united you'll be hearing from me for sure.	neutral
1713	@united 100. % failure in 2015 #UnitedAirlines	negative
1714	Keep it up :) @AmericanAir	positive
1715	@AmericanAir No. I was told I got put on another flight and that I would get an email. Still haven't gotten one yet.	negative
1716	@united Thank you. Mention that before I boarded she asked 1other person to measure their bag, and it was another woman. Men not asked.	negative
1717	@united 374 ORD to ROC. Fam came to see me at SNA. I'm a member, so is my dad. He used his miles for them.	neutral
1718	.@USAirways Have you just given up?	negative
1719	.@USAirways I did but the more eyes I have looking for Pandu the better chance I have of bringing him home.	negative
1720	@USAirways our hold up now is the captain that was Late Flight...his bag doesn't fit.	negative
1721	@united Lost my wallet on flight 1007 yesterday from Houston to Bogota. Filled out your online form. No response yet.	negative
1722	@united why doesn't my daughter, booked with my gold member miles, get on the upgrade list for her flight tomorrow?	negative
1723	@AmericanAir guess that's what I get for bragging on you. I fly you by choice unlike others who fly because they don't have other options JS	negative
1724	@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care	negative
1725	@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?	negative
1726	@united I got an email from cust. care for an issue I had offering me a voucher. How do I claim that? I emailed back but got no reply. DM me	neutral
1727	@united you failed me last week at IAH. Next intl trip on Delta. Small ual flight from lax booked, that's it!	negative
1728	@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!	negative
1729	@SouthwestAir freezing in the plane	negative
1730	@USAirways would help if you flew bigger planes into TLH. All my team mates made it to the training but me.	negative
1731	@AmericanAir Okay... If someone does it look for it now my fear is it will be lost forever. It's a very small item.	negative
1732	@AmericanAir Thank you so much.	positive
1733	@SouthwestAir our flight is delayed till tomorrow curse the weather	negative
1734	@united I knew I should've flew @VirginAmerica lol	negative
1735	@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!	negative
1736	@JetBlue Thanks. Used phone instead of computer and it worked!! Thx again!	positive
1737	@united I have requested upgrade for EWR BOM flight, end of May. Miles + copay. When will i know if I am upgraded?	neutral
1738	â€œ@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jSâ€ YASSS JetBlue ! Tell them !	positive
1739	@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad	neutral
1740	"@VirginAmerica announced New Route to Austin w/fares from $39/way. http://t.co/gA8pbamu0C"	neutral
1741	@USAirways I have a story for you. It starts with a two hour delayed flight that makes me miss my connection in Miami.	negative
1742	@AmericanAir Iâ€™ve been on the line waiting for 40 minutes again.	negative
1743	@united what if business as usual meant dropping the bully mentality and fostering inspiration for a greater business #EmployeeRelations	negative
1744	@united good job at CLE .. TPA on schedule ... 4 to 5 inches of snow ! http://t.co/9tbsJquw41	positive
1745	@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR	negative
1746	@americanair seriously, pls pls bring more people up to help us! There are still flights to ORD frm DFW and I want in http://t.co/o3CjsVSsqF	negative
1747	@united are you trying to break a world record for most delayed flights in a year?	negative
1748	@united have better customer service at John Wayne airport.	negative
1749	@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.	negative
1750	@SouthwestAir my flight was delayed 4 hrs. I'm 5 months pregnant &amp; supposed to be caring for my mom whose in surgery now. Very upset.	negative
1751	@JetBlue Well, thankfully they've got a nice food court here...When will an update be posted?	positive
1752	@SouthwestAir Thank you for your help Adam and to the awesome gate agents at B12 in LAS for getting us home!	positive
1753	@AmericanAir  You can't get us to Cincy but our luggage will still go there tonight? Stranded us in Dallas for 2 days w/o clothes? #Yousuck	negative
1754	@united yes I filed a claim &amp; hope to receive by luggage by 2am. Ridiculous as I had to purchase items to go to sleep &amp; no reimbursement.	negative
1755	@SouthwestAir hv wounded vet stuck in Chi. He's traveling to NY 4 healing. Need fly ny Late Flightst AM by 9 2 catch intl flt. Help!	negative
1756	@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.	negative
1757	@AmericanAir @AmericanAir how do you expect to do that?	negative
1758	@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU	positive
1759	chair #selfie "@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHerosâ€	positive
1760	@AmericanAir you're not finding it bc @united  rebooked us on your airline when they realized they couldn't get us home - and we're at ORD	negative
1761	@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now	negative
1762	@AmericanAir customer service is terrible.Been waiting 6 weeks for a reply to an email. Not helpful at all and keep brushing off problems!	negative
1763	@JetBlue where did my travel bank credit go?  I can't call you right now.	negative
1764	@JetBlue I'm a trying ! But I'm tired and getting grumpy !	negative
1765	@USAirways Does your company see passengers as customers or just $$$?	negative
1766	@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly	neutral
1767	@united nice to know that 3 hours of my time is worth $7.99. Free DirectTV for everyone! Ever hear of preventative maintenance?	negative
1768	@SouthwestAir can one use a companion pass w/ a points Flight Booking Problems or is it only cash fares? Thx!	neutral
1769	@SouthwestAir almost 2 hours on hold, 2 hours of my life I can't get back.... Thanks http://t.co/IyUZM2PUVS	negative
1770	@united I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit	negative
1771	@united my flight landed 50 min, but we are being told to stay on the plane, haven't pulled up to the gate &amp; have little to no information.	negative
1772	@AmericanAir is this how you let your employees treat your loyal customers? #attackingbabymomma #crazinessintherockies	negative
1773	@JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(	positive
1774	@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter	positive
1775	@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.	negative
1776	@AmericanAir hi how are you	neutral
1777	@AmericanAir I lost my (basket) ballbag on your plane	negative
1778	@SouthwestAir @challemann flying to LGA in the dead of winter? #jvstatus EWR &amp; JFK is always the intelligent option.	negative
1779	@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.	negative
1780	@JetBlue So anything found while cleaning the plane in DC would be at the baggage office, even something small?	neutral
1781	@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?	neutral
1782	@SouthwestAir sent	neutral
1783	@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional	positive
